requester_id	pay	comm	fast	fair	reviews	tos_flags
A33S431BSEA06A	5	5	5	5	2	0
A33TCTQYA8U6H3	1	1	1	1	1	0
A33U9PH6TQL0KG	4.15	4.16	4.21	4.51	48	0
A33UYIPLMCK22Y	4.75	0	5	5	4	0
A33V16428JKXTH	4.47	3	4.5	4.5	19	0
A33V7NSHY0CNZ2	3.3	1.95	3.34	3.5	57	0
A33YHJ0EI623C1	2.33	0	5	5	3	0
A341N0XROM2XGG	5	0	5	5	2	0
A34408OV61OKMM	3.36	3	4.56	4.56	12	2
A344TYX0Q5BWQS	3.46	4.67	4	4.7	14	0
A346FMRRGZ4HI8	4.11	3.8	4.22	4.11	43	8
A3494ZP728MNLF	4.81	5	4.67	4.94	34	0
A349CZDKQ7Y8D9	5	5	5	5	3	0
A34AZ9XFGZDABW	3.5	0	5	5	3	0
A34DG3IZ88WWBT	3.47	4.56	4.63	4.67	33	0
A34EF52C53RD19	1.57	1	1.43	1.57	9	2
A34F5ROBIERMN4	2.7	2.2	3.3	3.18	11	0
A34GB1AMW51TFE	2	2	2	2	5	0
A34HR8CEXG04A6	2.86	2.7	3.64	2.64	14	0
A34HZDWSCW3YP1	2	5	5	5	5	0
A34IS32XQZR2V6	4.2	1	4.2	4.2	5	0
A34JS8G7D2BZPY	5	5	3	5	3	0
A34M6MFIWGGYJ1	2.75	0	4.5	4.5	4	0
A34Q9BWURAVPI4	4	4	4.25	4.11	10	0
A34QD6PUK3468O	4.69	4.73	4.74	4.81	162	0
A34THAJRT9DP2L	3.93	4.56	4.76	4.81	28	0
A34ULQ0WX61XD8	5	0	4.67	5	3	0
A34UUXKUIHKCVH	4.17	0	4.67	5	6	0
A34WB2KCWMNOAQ	4	0	4	5	1	0
A34WYZ76PHINHR	3.88	5	5	5	9	0
A34WZ37DX4CY9U	1	1	1	1	4	0
A34Y0INWSLX4AQ	3.96	3.67	4.65	4.32	27	0
A34ZTV619ULHSG	4.17	5	4.83	5	7	0
A351PW5ZEFNTP	2.8	2.5	3.29	4.38	11	0
A352TNPJ6HOTBT	3.17	5	4.5	3.33	8	0
A3534NZMHP0E8X	4.56	1	4.5	4.5	10	0
A35493KHLHLDMT	3.29	5	5	5	8	0
A354K68AHJ76MK	4.5	0	5	5	2	0
A3556MQUJFNRR	3.08	3.11	3.55	3.64	13	1
A355U46EIGWE17	4.5	5	5	5	2	0
A356BN6K14B314	5	0	5	5	1	0
A35829O3SICVR1	3.67	2.64	3.22	3.86	29	0
A358AHT3FPOK5Y	4.76	4.6	4.83	4.83	25	0
A358GNPP63JK9E	1.67	3.5	2.33	2	4	0
A359WIZ37HPN1K	3.75	0	4.67	5	4	0
A35D3WCI8S97DB	4.28	4.5	4.69	4.56	20	1
A35DIGMQ3QH5NW	4.72	4.71	4.8	4.9	43	0
A35EZ0RSU99LFW	5	0	5	5	1	0
A35GBZ8TKR3UKC	4.28	3.65	4.24	4.6	108	1
A35LNHYMHYD5PK	3.05	3.67	4.5	4.23	28	6
A35NZEO03E73BW	4.1	0	4.83	5	11	0
A35OGHSG24NAV6	4.25	0	3	4.5	5	0
A35PFMZ2Q7C4DY	2.75	0	5	5	4	0
A35RS8L3O9PKNB	3.48	3.53	3.52	3.81	22	0
A35RX23WMGBEC1	4.4	3	4.2	5	5	0
A35S1BV47G8TY7	2.57	1	2.29	2.71	11	0
A35VM66SULS7RQ	2.5	5	5	4	4	0
A35XJDG46WSGNT	4.67	5	5	5	3	0
A35XVPV3OC3EVK	2.58	3	3.95	3.65	36	1
A35XWS42EW5YKT	1	1	1	1	3	2
A35ZPPHHGMFHKA	5	0	5	5	5	0
A3600BYR1L3ASJ	3	0	3	3	3	0
A361BQ7FC6KJWQ	5	0	4.89	5	9	0
A361N9XL4OF4FG	2.77	1.76	2.07	3.38	28	0
A363HPIHVFOR0M	4.63	0	4.71	5	8	0
A365T86I7U87Z8	3.86	4.28	4.21	4.47	82	0
A367I8MAR5KX1R	2.78	1	4.2	3.67	14	4
A368AJU6Q768UH	2	0	5	0	1	0
A369PKOECH94B7	3.14	3.67	5	4.43	7	0
A36AB8Y2YM6N0A	3	1	3	3	2	0
A36DOZL7ZL7QFP	4.18	3	4.5	4.5	24	0
A36DQS64B7TIVX	1	1	1	1	8	1
A36EVWD88ODMEW	2	0	2	5	5	1
A36GMJHM1BWY1A	4.72	4.52	4.53	4.93	61	0
A36GVQJBSD0AB5	3.96	3.22	4.38	4.04	36	0
A36NWMQDRJP8VI	5	0	5	5	1	0
A36OFFE0CO2BCF	1	0	0	1	3	2
A36PQ6SP0AN88W	4	5	5	5	4	0
A36RG0XF11J377	2.33	1	2.33	2.33	4	0
A36RUYYZ0GMGFE	3.67	1	3.67	3.67	3	0
A36RVR4W0CW9DE	4.56	4	5	4.6	12	0
A36TTT4HLA03FP	5	5	5	5	13	0
A36UTZLQTTV1IH	1	1	1	1	3	3
A36WEH8BAHFJLP	4	5	4	5	2	0
A36Y0QQNAU25X6	4.88	5	5	5	10	2
A36YESNR708KMS	5	0	5	5	1	0
A3706L5O54VIUC	4.25	3	3.4	4.5	5	0
A370TWXYVNU16O	1	1.2	1	1	6	0
A370X3Z5H3SRXX	3.35	5	4.65	4.33	31	0
A370Z8T06GB5CD	5	0	5	5	1	0
A371EYU1W46B7N	4.67	0	4.67	5	3	0
A373NZDNFKFY71	4.48	5	4.95	5	21	0
A374HP2DSHA43F	1	0	1	1	1	0
A374JFK91W5HWV	5	0	5	5	1	0
A3768U3SVS7SE7	2.5	5	4.64	4.64	20	0
A3770AP1VXDR03	4.5	5	5	5	7	0
A377I6OA7E873V	3.2	3	3.67	2.6	9	0
A377NG8IBFRIM1	5	5	5	5	2	0
A37ANCT3DEPESM	1.91	1.53	2.17	2	48	0
A37EH13IDG36TX	3.4	3.86	4.3	4.5	28	0
A37F9XRXYY5MK3	4.5	1	4.5	4.5	8	0
A37IPCWI3OKNH9	5	5	5	5	1	0
A37L47Q4PMMWY3	4.65	4.22	4.76	4.7	148	1
A37L8RXXBFFJRD	5	0	5	5	1	0
A37MP35WVO8AYP	2.56	5	4.33	5	10	0
A37N6QDKXVSDU8	4.13	3.8	4.25	4	8	0
A37QCE2OEZ934F	4.47	1	4.69	4.64	16	0
A37QW3NZZS0RMG	3.2	2.33	4.55	4.58	18	0
A37WOZYU52ROF2	5	0	5	5	1	0
A37XDLDVHYWEM9	2.14	1	3.67	3.67	7	0
A380PDD05LFKU3	3.2	1	3.4	3.4	5	0
A381431D2ZZCLV	4.5	5	5	5	10	0
A3823MZFTP65JZ	4.7	5	4.85	4.68	30	0
A383NNEEZSOO0V	4.12	3.75	4.93	4.64	19	0
A383PKHPRRUQX4	4.25	5	5	5	4	0
A384AZHCFGZQ0F	3.25	1	3.25	3.8	5	0
A384SM57MKLJ3Y	4.86	5	5	5	7	0
A385N1A6D2NB53	2.32	3.67	4.23	4.43	30	0
A38AD23JUSU3AA	5	0	5	5	1	0
A38B5QC57UTM1H	4.67	5	4.86	4.91	45	0
A38EHOL0U2BTV0	4.24	4.2	4.24	4.24	23	1
A38FKR4FOP0HUR	1	1	1.33	1	3	2
A38HZ81HF7Z8KQ	3	0	5	5	1	0
A38I6Y45M3C6Y6	4.89	5	4.88	5	29	0
A38JPK22NTLROA	4.2	0	5	5	5	0
A38M7WVZG1DR5D	3	2	2	3	5	0
A38NLWWZXQV0U9	5	5	5	5	1	0
A38QEXP4RJ3ATP	2.89	0	5	5	10	0
A38RXMI7DFPL8G	3.45	3.87	4.69	4.48	149	0
A38U4HF35R9CDP	5	5	5	5	1	0
A38WV4UVN7XLHB	3.67	5	3	5	3	0
A38YCYTZSES1MH	3.29	0	5	5	7	0
A38YZU37GG7KNL	3.33	3.67	3.67	3.67	4	0
A390WS9CDHBOE1	2.38	3	3.4	4.2	9	1
A391MY7ZY3H0DC	2.57	0	5	5	7	0
A395PXMI1UHRV4	2	0	4	5	1	0
A39ECJ12CY7TE9	4.17	3	4.17	4.5	6	0
A39EPRE8848AK6	1	1	1	1	1	0
A39GWTOKUR1HMR	4.5	0	5	5	4	0
A39IO5Z13FANMP	2.75	2.5	1	2.5	4	0
A39JRGN6S8OAP9	1	0	1	0	1	0
A39L8YRAFHIV1K	3.79	5	5	4.78	14	0
A39LGUIOHDC7Y	3.7	2.43	3.23	3.93	32	0
A39N61URNP7RTF	5	5	4.86	5	8	0
A39O6ZITQB83OS	3.46	3.6	4.38	4.33	44	0
A39ODBR47FMZ2V	5	5	5	5	3	0
A39OQ0RUX8RNI	3.33	4	3	4	3	0
A39P5JOMPHJE6D	5	3.67	4.56	4.56	9	0
A39RDPE4N0BK2Z	4	0	5	5	4	0
A39T8BU1ZP4X52	4.5	0	5	5	2	0
A39UNUJYFJUWKF	3	1	3	3	2	0
A39WXWTB35EEUL	5	0	5	5	5	0
A39Y9A8SVA5XA8	5	0	5	5	4	0
A39YZ5CCWDI0H7	2.72	1.93	2.81	2.7	187	6
A3A0RF0DC2OW90	3.36	0	4.88	5	11	0
A3A1AC4FUV026E	2	0	0	0	2	0
A3A1AJ4RPLTOLY	4.64	3.75	4.6	4.67	40	1
A3A1LF9RS66O4H	2.94	2	3	2.88	22	0
A3A3JEB7LK0MCM	3	5	5	5	2	0
A3A4H7XX0WUHNC	5	0	5	5	2	0
A3A6Q555OQ5JI2	5	0	5	5	1	0
A3A6XXFNT7I8F7	4.6	0	4.8	4.8	5	0
A3A8Q21R517G44	4.49	4.52	4.69	4.72	55	0
A3A9WW6NXFU6IX	5	5	5	5	2	0
A3AANXLAL1D2JQ	4.08	4.2	4.6	4.6	14	0
A3ABC881AF1TA9	4.45	3.83	4.64	4.27	11	0
A3AC9QYL924B4T	4.76	3	4.71	4.47	20	2
A3AGILFBOVKI09	4.64	4.81	5	4.94	37	0
A3AHCKODI2ICYP	5	2	2.5	5	2	0
A3AHEUSJY67WJL	2.71	5	5	5	7	0
A3AJBY4PMD5HS1	4.33	0	5	5	3	0
A3AK76QJQ4RP1G	4.33	2.33	4.25	4.08	16	0
A3AKVXFARRH128	3.25	4.83	4.88	5	17	0
A3AL4SDKPFELB2	4.22	4.5	4.75	5	9	0
A3ALRTXKB36S0E	1	0	0	0	1	0
A3AOTIQD7MK0CL	1	0	0	0	1	0
A3AQK7V6PYDQHS	4.74	5	5	5	21	0
A3AQP4E2HD7FR4	5	5	5	5	9	0
A3ATARNLNT17AR	4.88	5	5	5	8	0
A3AUOBGG7U7HWG	4.9	5	4.91	5	11	0
A3AVSX9XPH68LR	3.5	4.2	3.8	3.91	18	0
A3AXSP0NE1XULO	5	5	5	5	1	0
A3AYYY0T3VKP78	2.95	2.33	4.07	4.14	24	0
A3B1BZMT4GYKR5	4.75	0	5	5	4	0
A3B1HX2UPXUQQN	3	0	5	5	1	0
A3B33MCJG9YDW7	4.25	4.33	4.55	4.64	22	0
A3B3O5I2LCNS6N	4.2	3	4.2	5	6	0
A3B8RV57F4XMTZ	1	0	1	1	6	0
A3B9REFC0YSG5L	4.67	4.8	4.92	5	14	1
A3BCBKS5SPZGDP	4.1	1	4.43	3.67	11	0
A3BDJQ24X3I9LF	4.73	5	5	5	11	0
A3BG6068N88WSR	4.38	5	4.38	4.5	8	1
A3BH2DHXP1CZXL	1	0	0	0	1	0
A3BM59HLYXGW5V	1	0	0	0	1	0
A3BNWN191MN5W8	4.23	5	5	4.33	15	0
A3BPOGRXF3VJSO	4.45	4.29	4.2	4.3	11	0
A3BQ1JYBSNMZI2	4.2	0	4.86	5	11	0
A3BR2UM5GXR9WJ	1	0	0	0	4	0
A3BR95WQZ94ADR	3.76	3	4.73	4.5	17	0
A3BUX0FI68K7QX	2.68	2.47	2.24	3.3	31	0
A3BX9E72A4EO2L	5	0	5	5	3	0
A3BY0L127F67IL	3.4	0	5	5	5	0
A3BY4BHGVQBTGF	4.5	0	3	5	2	1
A3BYEKTUBC2ZY1	5	0	5	5	3	0
A3C0I5XWKO70BU	2.92	3.67	3.48	3.48	24	0
A3C3DCZ6WOB0NL	0	1	0	0	1	0
A3C4R4CTVKJEXQ	3.14	5	4.83	5	7	0
A3C5DSAWDA5DP4	5	0	5	5	3	0
A3C5JTKBHDWZ40	4.11	4.8	4.22	4.67	10	0
A3C6JSRQMDFFFT	1	0	1	1	1	1
A3C8WZE8BE2VDW	3.56	3.8	4.38	4.14	19	0
A3CAOO7X177YLP	4.5	5	5	4.2	5	0
A3CCVK54ZF8GIO	4.44	5	5	5	11	0
A3CD637H1P1WES	3.63	0	4.5	5	8	0
A3CE6WIWW3BWZW	4.2	5	4.2	4.2	5	0
A3CF7B2U0IB8PS	3.13	0	5	5	8	0
A3CFR5JHIC6U80	4.44	4.67	5	5	9	0
A3CG26OBWM28EP	3	4.5	4.83	4.63	38	0
A3CH60OQWMIFAT	0	0	0	0	1	1
A3CJ7LPKZ3MWGR	4.33	5	5	4.33	7	0
A3CK7QZ02B70NS	3.5	0	5	5	2	0
A3CNRTV5RN1YEV	4.31	4.48	4.53	4.4	40	0
A3CRORYIBG4T8O	4	5	5	5	7	0
A3CRVXK9FATUMA	1	0	0	0	1	0
A3CUS1OQ4U21JY	2.9	3.83	4.32	4.68	32	0
A3CV1MVF006J21	3.41	3.65	4.27	4.22	130	0
A3CXZI2LD4I5UW	1.56	1.07	1.51	1.5	131	2
A3D12PCSL1AG5Y	3.14	3.67	5	3.67	7	0
A3D3R11KKCQJLW	2.67	3	4	4.33	10	0
A3D4PMWHX6UNIH	4.8	5	5	5	10	0
A3D5GCQ8ULDGDJ	4.57	5	5	5	7	0
A3D5GQ3ABTOFIQ	2	0	0	0	1	0
A3D5M3KXSUKNI8	5	4.5	4.6	5	5	0
A3D8S7LPGX6OG5	3.94	5	4.71	4.71	19	0
A3DAEBR1MZSOYG	5	0	5	5	2	0
A3DBRQ48XMGYIQ	4.25	4.83	4.79	5	19	1
A3DH72TURNMNOX	3.33	5	5	5	4	0
A3DHI3WZ7DXS33	3	5	3	3	3	0
A3DS33O5SAEPM8	4.68	4.14	4.74	4.74	20	0
A3DS66221E2HZD	2	1.73	2.53	2.6	19	0
A3DUTV8ON94ZGX	5	5	5	5	11	0
A3DXXB253YP9Y0	3.6	5	5	5	5	0
A3DY8R9M3MBSYE	2.5	0	5	5	2	0
A3E1VWW3J41QNC	1	1	1	1	3	0
A3E3UJ4N5FE720	2.75	3	3	3	4	0
A3E5H6YDK7OJC3	1.5	1	1.61	1.28	18	0
A3E72URYQ6IZIE	4.5	0	5	5	2	0
A3E7Q3GSZ0RXYR	1	1	1	1	3	0
A3E7TZ9NLEJ49G	2.14	5	5	4	7	0
A3E8AN306ZHJMG	5	5	3.33	5	4	0
A3EAJSALUFQTX1	4.51	3.18	4.77	4.79	45	0
A3EAZ16O2X9FB2	2.25	1	2.6	3	5	0
A3EC2N9L00IAL	4	0	5	5	1	0
A3EFWT2IGMC1UF	4.25	4.33	4.9	4.9	24	0
A3EG46USIUDWGA	3.18	4.63	4.75	4.69	51	0
A3EHNTXV2YQFBC	3.92	5	5	5	12	0
A3EHYJ0QZ4ERXQ	3.58	5	5	4.45	13	0
A3EJ0ODGQZVRRW	2.5	5	5	5	7	0
A3EJQE3MYC5O2N	5	0	5	5	5	0
A3EL6RU38IGXYI	3.58	5	4.75	5	13	0
A3EN6U75GBXG8T	1.67	0	5	5	4	0
A3ESHW6CZI3TC7	4.75	3	5	3	5	0
A3EVJKR2RRJ76X	3.63	5	5	5	8	0
A3EWIDF9RA8QBJ	3.75	1	4	3.67	11	0
A3EZ2AMVVZ9R1T	4.74	5	4.68	5	22	0
A3EZGXXJYE9TD2	2.75	3	3.57	4	14	0
A3EZTHE4PBFBOM	3.37	2.44	3.19	3.75	58	0
A3F1RQWILFPYGJ	4.5	3	4	3	2	0
A3F21HZ9LUS6EO	5	5	5	4.83	6	0
A3F2ELCFTPI9GB	4.22	5	4.78	4.89	25	0
A3F3WC11UQVHJV	1	1	3.4	3.4	7	0
A3F5HNGTAKKDPU	5	0	5	5	2	0
A3F64DOQ4QIPUI	3.77	5	5	5	14	0
A3F6DJ7MED8V5T	2	0	5	5	7	0
A3FB3LMEFKY67W	3.82	5	4	4.2	11	0
A3FE055NUH8XCC	4	1	4.2	4.2	6	0
A3FHZY3ZJE39PL	3.16	1.5	3.81	3.94	19	0
A3FIEKM8QQ0DMB	4.7	5	4.78	5	10	0
A3FIEOUF7UTADD	1.31	1.43	1.63	1.75	16	0
A3FIPS2UEQJCEI	5	0	5	5	2	0
A3FMG12UV5J4K9	3.8	3	4.2	4.2	8	4
A3FMNM1U34FHM8	3.07	1.17	3.57	3.57	16	0
A3FMUZARTI8FR4	0	0	0	0	1	1
A3FQKOFK34JCPB	2.5	0	5	5	4	0
A3FS89MXBRLD1X	4.83	5	5	5	6	0
A3FUTQKJYD1WD7	1.67	0	5	5	6	0
A3FVVCO5BMCXHJ	4.5	1	5	5	11	0
A3G0D058F55SAB	2.33	3.67	2.67	3	3	0
A3G0QO2P6GWLSN	4.63	4.33	5	4.5	8	0
A3G13XN2VCAPGQ	4.34	4	4.7	4.71	35	1
A3G1G7INGV0EOV	4.54	4.8	4.68	4.79	26	0
A3G94WFUVV4JBJ	4.35	4.5	4.8	5	17	0
A3GAVAUPTHM0B8	5	0	5	5	3	0
A3GDWPU12SI3RR	5	0	5	5	13	0
A3GFLV6Y12II0N	4	0	3.5	5	4	0
A3GGRIDGL5IIM	1.5	0	5	5	2	0
A3GHMJXXJYMUIY	4.71	5	5	5	7	0
A3GIP8CFCHMV43	4.33	2.83	4	4.07	18	0
A3GM1SF5FUOS8L	3	2.44	3.69	3.4	46	0
A3GMKDSFH7YKXU	5	5	5	5	6	0
A3GNI2IEWA55VQ	3.78	3.83	4.78	4	9	0
A3GOOI75XOF24V	4	5	5	5	2	0
A3GPCLDOADO57	4.5	0	5	5	2	0
A3GPJHISH8632S	2.38	3	4	3.2	10	0
A3GRMX1S9QVHP8	2.69	2.89	3.84	3.75	35	0
A3GTE432VL4M9W	3	0	0	0	1	0
A3GTII2SDBFJCE	5	0	5	5	3	0
A3GVDBH1V5W4SJ	3.09	3.14	3.5	4.2	11	0
A3GVLVYMGWOSN4	4.74	4.29	4.78	4.78	24	0
A3H1Z3NHE4Q1DT	4.43	3.67	4.43	4.43	8	0
A3H4LC69657U7B	4	5	5	5	13	0
A3H6HNRGXHR5J0	5	5	5	5	2	0
A3H6PX2I4ECU4A	3	4	4	4.4	9	0
A3H7I5VT9H0R4L	4.16	4.71	5	5	47	0
A3H7VSVDYXA00O	3.22	0	5	5	9	0
A3HAFMXYUP2DFD	4.71	3.5	5	4.43	12	2
A3HAVGUB5IIZC4	3.08	5	5	4.56	14	0
A3HCSHTCROW290	2.67	5	5	5	3	0
A3HE7DOJF10MA8	4.22	5	4.75	5	9	0
A3HJ06BCLF75SY	5	0	5	5	5	0
A3HKVEZ9L4QERP	5	5	5	5	1	0
A3HLA091XVNMVU	4.67	4.67	4.64	4.08	16	0
A3HQF4BKXBPO3M	3.05	2.14	3.48	4	41	0
A3HS59FLWGO7QU	2.8	4	4.67	4.33	5	0
A3HUA3UEE58A7K	2.75	0	5	5	4	0
A3HUBZHYYRP9TX	3	1	1.63	3.67	12	0
A3HUJ6ZWJ32RSW	4.77	5	5	5	39	0
A3HV5BCXR7LKU4	3.6	0	4.75	5	5	0
A3HV8QI42N179B	2.84	3.78	4.28	3.67	303	1
A3HVPVIDKPK7GZ	3.67	0	5	5	3	0
A3HXCIAG0NQ3K7	4	4	4.4	4.14	23	0
A3HZ9702G2EZUA	1.42	1.03	1.36	1.2	156	12
A3HZOGZR3WWOU9	5	0	3.75	5	8	0
A3I2C6Q0IEVVLI	1	0	0	0	1	0
A3I2L98MM94BL6	3.2	4.33	4.43	4.57	21	0
A3I4F4518BRY3P	5	0	5	5	1	0
A3I5NZZAJZ0FDB	3	1	4	5	1	0
A3I5QEK76TCFCJ	4	0	4.71	5	10	0
A3I6XVOGK05IJN	4.48	5	4.91	4.84	27	0
A3IAZMSNOYJ6VR	5	1	5	3.67	3	0
A3IFPQDVIUWHGO	4.63	4.6	4.97	5	39	0
A3IGVTE679XS56	3.71	3	2.86	3	9	2
A3IJ63M7NSKSN6	4.5	4.4	4.9	4.8	11	0
A3ILGSPBLM096A	3.5	0	4.5	5	2	0
A3ILWGHZSBY096	2.5	1.64	2.56	2.37	23	0
A3IM1YXA4MMB1B	2	1	2	1	1	0
A3INOEQSBNJES5	4.23	4.23	4.69	4.64	69	0
A3INZTCYHD12F3	4.5	4.5	4.92	5	12	0
A3IQWT0U1D41XM	5	0	5	5	1	0
A3ISMP6Q70YM3G	4.5	0	5	5	2	0
A3IU95BSJVJI9N	4.33	0	5	5	6	0
A3IUFU1J810OFN	1.5	2	2	1.6	7	0
A3IVP857YLUUKJ	4.14	5	5	5	24	0
A3IXCGV33VF5RK	3.23	1.6	3.09	3.36	15	0
A3IXP83OERZNV9	4	4	4.61	4.68	33	0
A3IZ1OMUNEHN32	4.69	4.29	4.67	5	13	0
A3J0M9MZH85WD7	5	5	5	5	1	0
A3J16SCM8AVY0I	2.56	3.67	2	3.33	11	0
A3J1EJBVSG1ZW4	3.5	4	4.19	4.18	19	0
A3J3DAQP4HBQAG	3	3.4	4.31	4.31	17	0
A3J4C8E6GUJC3S	4.75	3.67	4.98	4.98	54	0
A3J7DMCFFGPTN6	5	0	5	5	5	0
A3J8QDAQO1DW2D	3.78	3.24	4.03	3.82	41	0
A3JAUS48ZIG70V	2	0	0	0	2	0
A3JC2RCEERC8M1	1	1	4.33	5	8	0
A3JD2WYZHPKHCF	5	0	5	5	1	0
A3JH061P2WWZ4H	4.67	3	4.44	5	11	0
A3JKF6K6XQ895F	4.67	0	4	5	3	0
A3JMVIK7UQRNGY	5	5	5	5	2	0
A3JNRVTF2ZNMUN	2.63	1	2.57	3.6	10	1
A3JOCXXI2FXXE0	0	0	0	0	1	1
A3JPMX2KVGDDXJ	4.44	4.33	5	4.88	11	0
A3JR071FW3XG7R	4.5	4	4.5	4.6	10	0
A3JULP8GYTWXYN	1	1	1	1	2	2
A3JWMPC74PKXLK	4.67	5	5	5	3	0
A3JX46EIC38SJG	3.52	3.4	3.33	3.5	22	0
A3JXTIF4IHQGM	5	0	5	5	1	0
A3JZCMYWCP5VYX	4.83	0	5	5	6	0
A3K04C4Y0TDLIS	3.4	1	2.67	2.6	6	0
A3K0A2M4Q8HVRC	5	0	5	3	2	0
A3K0N33JUYTNDF	1	1	1	1	3	1
A3K4QPIGJMJXJV	4.11	4.4	5	5	28	0
A3K54QYGJEOX5Q	3.05	2.36	3.57	2.83	43	0
A3K84QWI3KEE3T	5	5	5	5	5	0
A3K88FW5J3RD5G	1	1	1	1	2	0
A3KAS1ENP3VK9F	5	0	0	0	1	0
A3KCUB6P3IE8NL	5	5	5	5	18	0
A3KGJUSTEY8NWQ	4.07	1	3.92	4.67	15	0
A3KHYXHR3D3RM7	2.33	1	2.2	2.2	11	0
A3KIE6W8QZNV0A	3	2.5	2	3.33	8	0
A3KJLPK1DNVQDF	5	5	5	5	5	0
A3KJOGD9EZPGGB	3.85	2.6	4.29	3.42	17	1
A3KJP6EPC6T1OT	1.36	1	1	1.25	12	0
A3KKI9G328U87H	3.37	3.2	4	4	19	0
A3KM5T44UM9J04	1.25	5	4.5	5	4	0
A3KM8C19QJF4WN	3.45	3	4.33	4.33	13	0
A3KNB9HZEUIKTI	3.64	4.6	4.71	5	11	0
A3KRFVLPZTY1FG	3.75	1	4.33	4.33	8	0
A3KRR8GLDERY5B	2	0	5	5	3	0
A3KS0M99TPNFJU	4.27	0	4.75	5	11	0
A3KWTAQTEIAFO5	3.57	5	5	5	8	0
A3L1IU32B51E30	4.5	0	5	5	4	0
A3L2AKHL7OR3E3	1	1	1	1	5	1
A3L7J84CC89V1G	3.67	0	3.33	3.67	3	0
A3L9CQWBG7KZHC	3.14	5	4.6	5	17	0
A3L9KG1K0UGWDO	4.15	5	5	4.67	13	0
A3LAEVAFX7R9WL	0	0	0	0	1	1
A3LGXVV8TPI4K5	3.2	3.67	3.67	3.33	6	0
A3LHG499WGV0YS	3.67	5	5	5	3	0
A3LK0W3R2B2Y7T	2.56	3	3.8	4.2	9	0
A3LNXXAG0RN2DI	4.67	0	5	5	3	0
A3LORVSTUAG3ZF	1	3	5	1	1	0
A3LR910424HG7S	5	0	5	5	1	0
A3LRHTXWER4J4F	5	0	5	5	3	0
A3LT6CG396TOKV	3.57	2.33	3.14	3.67	7	0
A3LVJQ9UQT9Y6W	3	0	5	5	2	0
A3LWYM9EHH9GDK	2.53	1	1.29	2.27	19	2
A3LX9SEM01IMDI	4	3	4.6	4.73	17	0
A3LXJ76P1ZZPMC	3.6	3.8	4.74	4.58	25	0
A3LZ705CMKVOSC	5	5	5	5	8	0
A3LZ8NQ9IRB42U	1	0	0	0	1	0
A3LZI8PV3YGF5U	2.83	5	4	4	6	0
A3M0FXH8S3MV1V	4.4	4.71	4.84	4.7	20	0
A3M0IIKGPUUSLF	3.33	3.4	3.33	4.08	18	0
A3M2RP0GL2QNRA	3	3	3.5	5	2	0
A3M5N5NRF0HR8O	3.11	4.4	4.16	4.25	56	1
A3M7RB178B3Y9Z	2.88	2.27	2.94	2.56	18	0
A3M91TPN0IX7FM	5	0	5	5	1	0
A3MBXPT74REB5T	3.67	0	5	5	4	0
A3MC4VMGYHHBY3	4	5	5	5	1	0
A3ME4ZZKORUDXC	5	5	5	5	6	1
A3MEPJS6TTK8GH	5	0	4.67	5	4	0
A3MI6MIUNWCR7F	2.92	2.96	3.85	3.61	123	0
A3MI769CR8IB1X	3.67	1	3.67	3	4	0
A3MIPS6WT893DV	3.09	2.25	4	3.67	11	0
A3MMNCT16UKRST	3.06	2.29	3	3.33	20	0
A3MOA8K5FZ11NO	5	0	5	5	3	0
A3MOYVGL56M5WK	4.17	4	4.3	4.61	23	0
A3MPI9N8EAZKBD	4.5	1	1	5	3	0
A3MPVTVPTQUB78	1.75	1	2.33	2	4	0
A3MQX9PPWJRIMP	4.59	5	5	5	97	0
A3MS0O6V00CRWM	5	5	5	5	1	0
A3MS5Y7X5Q8X7O	4	4	3.11	5	10	0
A3MSF352FREU2G	5	0	5	5	1	0
A3MUGY4T3SX6ZQ	5	0	4	5	1	0
A3MX44TDYCA6JW	2.88	1.8	3.38	3.13	8	0
A3MXX20E31DI3A	4.16	4.2	4.5	4.71	21	2
A3MY1G66LIX4MI	0	0	0	1	1	0
A3MY6BUFQYK8N3	4	0	0	0	2	0
A3N05NXABBRPDO	5	0	0	0	1	0
A3N1THB3P31KCX	4.87	4.86	4.81	4.94	16	0
A3N1WBCXWDZQ8Z	3.67	4	4.44	4.16	21	0
A3N5YPL2QEKIBL	5	5	5	5	2	0
A3N88X3GYRQJ4U	3.67	3.67	3.67	2.83	6	0
A3N9P4VPHUDPX1	4.04	4	4.33	4.5	24	1
A3NAS1471YC39E	4.67	0	5	5	3	0
A3NBHCAP8DYMWH	4.77	4.67	4.96	4.9	52	0
A3NC2P2SPK9QQ	4.62	4.8	4.94	4.89	199	0
A3NEIVBJOHHW4Y	3.67	1	3.67	3.67	4	0
A3NGTACTTV1ZOD	3.79	3	4.5	4.5	14	0
A3NHN3TN6XVCCE	4	1.8	3.92	3.77	15	0
A3NKACI9ACB0NF	3	5	5	5	5	0
A3NM4IWDCXUK3H	3	0	5	5	6	0
A3NNI6ZDCAZF8N	1	1	1	1	8	6
A3NPE5YO26MQBC	2.63	2	3	2.33	11	0
A3NPH838NMOIYF	3.33	0	4.5	5	3	0
A3NTX283HMAQWS	3.74	4.13	4.44	4.73	22	0
A3NVZ6RW9GT7CA	3.67	5	5	5	4	0
A3NWU07H510EH6	4.71	5	5	5	7	0
A3NYKPL9ZMAVYV	5	5	5	5	7	0
